,UEI,Start Date,End Date,Duration(Days),Main Cause,Location,Districts,Latitude,Longitude,Severity,Area Affected,Human fatality,Human injured,Human Displaced,Animal Fatality,Description of Casualties/injured,Event Source,Event Souce ID
4462,UEI-IMD-FL-2014-0055,2014-07-20,2014-07-25,6.0,heavy rains ,,"Betul, Harda, Hoshangabad, Indore, Khargone and Raisen ",,,,,,,,,16 persons died. Damage to the standing crops reported.,IMD,
4463,UEI-IMD-FL-2014-0056,2014-03-03,2014-03-04,2.0,heavy rains,,Washim ,,,,,,,,,,IMD,
4464,UEI-IMD-FL-2014-0057,2014-03-09,2014-03-09,1.0,heavy rains ,,Sangli ,,,,,,,,,One woman died due to wall collapse. ,IMD,
4465,UEI-IMD-FL-2014-0058,2014-04-19,2014-04-19,1.0,heavy rains,,"Buldhana, Pune and Washim ",,,,,,,,"10,000","About 10,000 poultry birds in Pune perished. ",IMD,
4466,UEI-IMD-FL-2014-0059,2014-06-10,2014-06-10,1.0,heavy rains ,,Ahmednagar ,,,,,2,,,,2 persons died due to wall collapse. ,IMD,
4467,UEI-IMD-FL-2014-0060,2014-07-13,2014-07-13,1.0,heavy rains ,,Mumbai ,,,,,4,,,,"One person died due to roof fell in Colaba, 3 others due to wall collapse in Shiwadi and Malad. ",IMD,
4468,UEI-IMD-FL-2014-0061,2014-07-23,2014-07-28,3.0,heavy rains ,,Nagpur (Maharashtra),,,,,,1,,,One student drowned.,IMD,
4469,UEI-IMD-FL-2014-0062,2014-07-31,2014-07-31,1.0,heavy rains,,Mumbai,,,,,1,,,,One died due to landslide in Chembur. ,IMD,
4470,UEI-IMD-FL-2014-0063,2014-08-05,2014-08-05,1.0,heavy rains ,,"Pune (Malin village, Ambegaon Taluka) ",,,,,144,,,,144 people buried under the massive landslide.,IMD,
4471,UEI-IMD-FL-2014-0064,2014-08-05,2014-08-06,2.0,heavy rains ,,"Bhandara, Gondia and Ratnagiri ",,,,,3,,,,3 persons died. ,IMD,
4472,UEI-IMD-FL-2014-0065,2014-09-08,2014-09-09,2.0,heavy rains ,,"Chandrapur, Gadchiroli and Wardha ",,,,,1,,,,One woman died due to house collapse. ,IMD,
4473,UEI-IMD-FL-2014-0066,2014-09-23,2014-09-30,8.0,heavy rains ,,Districts of Garo hills ,,,,,45,,,,About 45 persons died while many of them died in the massive landslides. ,IMD,
4474,UEI-IMD-FL-2014-0067,2014-05-27,2014-05-28,2.0,heavy rains ,,Balangir and Nayapara,,,,,1,1,,,One person died and other injured. ,IMD,
4475,UEI-IMD-FL-2014-0068,2014-07-19,2014-07-24,6.0,heavy rains ,,"Balasore, Bhadrak, Bargarh, Jajpur, Kalahandi, Keonjhar, Khurda, Mayurbhanj, Nuapada and Sundergarh ",,,,,12,,,38,i) 12 persons died. ii) 38 livestock perished. ,IMD,
4476,UEI-IMD-FL-2014-0069,2014-07-27,2014-07-30,4.0,heavy rains ,,"Bargarh, Balangir, Boudh, Kandhamal, Koraput and Nayagarh ",,,,,3,,,,3 persons died. ,IMD,
4477,UEI-IMD-FL-2014-0070,2014-08-03,2014-08-16,14.0,"flood (baitrani, budhaba langa, subarnarekha and mahanadi)",,"Most parts of Odisha (worst affected Bhadrak, Cuttack, Jagatsinghpur, Jajpur, Jharsuguda, Kendrapada, Khurda and Puri) ",,,,,45,,,149,i) 45 people died. ii) 149 livestock perished. ,IMD,
4478,UEI-IMD-FL-2014-0071,2014-09-05,2014-09-09,5.0,heavy rains,,"Boudh, Gajapati, Khandhamal, Nayagarh and Subarnapur ",,,,,3,,,,3 persons died.,IMD,
4479,UEI-IMD-FL-2014-0072,2014-09-04,2014-09-10,7.0,heavy rains ,,"Amritsar, Fazilka and Gurdaspur ",,,,,22,,,,22 persons died in different incidents of house and roof collapse. ,IMD,
4480,UEI-IMD-FL-2014-0073,2014-07-29,2014-07-29,1.0,heavy rains ,,Bhilwara ,,,,,1,,,,One woman died in Mankadigaon. ,IMD,
4481,UEI-IMD-FL-2014-0074,2014-08-03,2014-08-03,1.0,heavy rains ,,Hanumangarh ,,,,,2,,,,2 persons died due to roof collapse in Sotigaon. ,IMD,
4482,UEI-IMD-FL-2014-0075,2014-08-11,2014-08-11,1.0,heavy rains,,"Ajmer, Baran, Dausa, Jaipur and Tonk ",,,,,19,,,,19 persons died due to house collapse and few others swept away. ,IMD,
4483,UEI-IMD-FL-2014-0076,2014-09-05,2014-09-05,1.0,heavy rains ,,Sri Ganganagar,,,,,2,,,,2 persons died.,IMD,
4484,UEI-IMD-FL-2014-0077,2014-03-08,2014-03-08,1.0,heavy rains ,,Coimbatore Rural ,,,,,,1,,,One girl washed away.,IMD,
4485,UEI-IMD-FL-2014-0078,2014-05-06,2014-05-08,3.0,heavy rains ,,"Kanniyakumari, Madurai, Nilgiris and Theni ",,,,,3,3,,,Kanniyakumari: One child washed away.  Madurai:  One girl died and 2 others injured due to wall collapse. Nilgiris: 2 women died and other injured due to tree fell on them. ,IMD,
4486,UEI-IMD-FL-2014-0079,2014-05-21,2014-05-21,1.0,heavy rains ,,Coimbatore and Krishnagiri ,,,,,2,,,"5,000","Coimbatore: 2 persons died due to wall collapse. Krishnagiri : About 5,000 chickens in 2 poultry sheds died. ",IMD,
4487,UEI-IMD-FL-2014-0080,2014-08-22,2014-08-22,1.0,heavy rains ,,Erode ,,,,,2,,,,2 persons died.,IMD,
4488,UEI-IMD-FL-2014-0081,2014-09-23,2014-09-23,1.0,heavy rains ,,"Dindigul, Erode and Virudhunagar ",,,,,1,2,,,2 persons washed away in Erode and other died in Virudhunagar.,IMD,
4489,UEI-IMD-FL-2014-0082,2014-09-06,2014-09-09,4.0,heavy rains ,,"Adilabad, Khammam, Karimnagar and Warangal ",,,,,4,,,,4 persons died. ,IMD,
4490,UEI-IMD-FL-2014-0083,2014-10-27,2014-10-27,1.0,heavy rains ,,Nalgonda ,,,,,,,,,,IMD,
4491,UEI-IMD-FL-2014-0084,2014-06-19,2014-06-25,7.0,heavy rains ,,Parts of Tripura ,,,,,,,,,,IMD,
4492,UEI-IMD-FL-2014-0085,2014-08-14,2014-08-27,14.0,"flood (ghagra, rapti, sarayu and sharda)",,"Most parts of Uttar Pradesh ( the worst affected districts Bahraich, Shravasti, Balrampur, Gonda, Barabanki, Lakhimpur Khiri, Sitapur, Faizabad, Basti, Sant Kabir Nagar, Azamgarh, Muzaffarnagar and Siddharth Nagar). ",,,,,82,12,,,82 persons died including 6 persons as a boat carrying 6 persons in Rapti river drowned while 12 swept away in Bahraich district in Ghagra river.,IMD,
4493,UEI-IMD-FL-2014-0086,2014-07-27,2014-07-27,1.0,heavy rains ,,Pithoragarh ,,,,,6,,,,6 persons died in a landslide in Pangla village.,IMD,
4494,UEI-IMD-FL-2014-0087,2014-07-31,2014-07-31,1.0,heavy rains,,Tehri Garhwal ,,,,,5,,,,5 persons died in a landslide in Navthana village.,IMD,
4495,UEI-IMD-FL-2014-0088,2014-08-11,2014-08-11,1.0,heavy rains ,,Parts of Uttarakhand ,,,,,,,,,5 persons died.,IMD,
4496,UEI-IMD-FL-2015-0001,2015-06-20,2015-06-21,2.0,heavy rains,,"East Godavari, Srikakulam, Visakhapatnam and West Godavari",,,,,,,,,,IMD,
4497,UEI-IMD-FL-2015-0002,2015-11-15,2015-11-23,9.0,heavy rains,,"Anantapur, Chittoor, East Godaavri, Krishna, Nellore, Prakasam, West Godavari, YSR Kadapa",,,,,88,,,"16,710","88 persosn died, 16710 animals perished. (844 big animals 3,986 small animals and 11,880 poultry birds)",IMD,
4498,UEI-IMD-FL-2015-0003,2015-12-22,2015-12-22,1.0,heavy rains,,Vishakhapatnam,,,,,4,,,,4 persons died due to landslips,IMD,
4499,UEI-IMD-FL-2015-0004,2015-06-10,2015-06-10,1.0,heavy rains,,Parts of Arunachal Pradesh,,,,,2,,,,2 persons died,IMD,
4500,UEI-IMD-FL-2015-0005,2015-02-19,2015-02-19,1.0,heavy rains,,Parts of Assam,,,,,2,,,,2 persons died due to landslide,IMD,
4501,UEI-IMD-FL-2015-0006,2015-06-01,2015-06-06,6.0,heavy rains,,"Barpeta, Dhemaji, Golpara",,,,,,,,,,IMD,
4502,UEI-IMD-FL-2015-0007,2015-06-09,2015-06-17,9.0,flood,,"Baksa, Barpeta, Darrang, Dhemaji, Dibrugarh, Goalpara Jorhat, Kamrup, Kamrup (M), Lakhimpur, Morigaon, Nagaon, Nalbari, Sivsagar, Sonitpur and Tinsukia",,,,,3,,,,3 persons died in Sonitpur and Baksa,IMD,
4503,UEI-IMD-FL-2015-0008,2015-06-20,2015-06-24,5.0,flood,,"Barpeta, Dhemaji, Lakhimpur, Morigaon and Tinsukia",,,,,1,,,,1 person died,IMD,
4504,UEI-IMD-FL-2015-0009,2015-07-14,2015-07-17,4.0,flood,,Parts of Assam,,,,,5,10,,,5 persons died and 10 injured due to severe TS on 14th July,IMD,
4505,UEI-IMD-FL-2015-0010,2015-08-19,2015-08-23,5.0,flood,,"Barpeta, Bongaigaon, Chirang, Darrang, Dhemaji, Dhubri, Dibrugarh, Golaghat, Goalpara, Jorhat, Kamrup, Kokrajarh, Lakhimpur, Morigaon, Nagaon, Nalbari, Sivsagr, Sonitpur and Tinsukia",,,,,8,,,,8 persons died,IMD,
4506,UEI-IMD-FL-2015-0011,2015-08-25,2015-08-31,7.0,flood,,"Barpeta, Baksa, Darrang, Dhemaji, Dhubri, Dibrugarh, Golaghat, Goalpara, Jorhat, Kamrup, Kamrup(M), Kokrajhar, Lakhimpur, Morigaon, Nagaon, Nalbari, Sivsagar, Aonitpur and Tinsukia",,,,,7,,,,7 persons died,IMD,
4507,UEI-IMD-FL-2015-0012,2015-09-01,2015-09-12,12.0,flood,,"Barpeta, Baksa, Bongaigaon, Carchar, Darrang, Dhemaji, Dhubri, Dibrugarh, Golaghat, Goalpara, Jorhat, Kamrup, Kamrup(M), Kokrajhar, Lakhimpur, Morigaon, Nagaon, Nalbari, Sivsagar, Sonitpur and Tinsukia",,,,,28,,,,28 persosnd died,IMD,
4508,UEI-IMD-FL-2015-0013,2015-09-23,2015-09-25,3.0,flood,,"Dhemaji, Goalpara Kamrup and Lakhimpur",,,,,,,,,,IMD,
4509,UEI-IMD-FL-2015-0014,2015-07-24,2015-07-24,1.0,heavy rains,,Parts of Bihar,,,,,2,,,,2 persons died,IMD,
4510,UEI-IMD-FL-2015-0015,2015-09-03,2015-09-03,1.0,heavy rains,,Mungeli,,,,,1,4,,,1 child died and 4 persons injured,IMD,
4511,UEI-IMD-FL-2015-0016,2015-09-18,2015-09-22,5.0,heavy rains,,"Bastar, Mahasamund, Raipur, Rajnandgaon",,,,,2,4,,,2 persons died and 4 others injured,IMD,
4512,UEI-IMD-FL-2015-0017,2015-06-13,2015-09-22,25.0,heavy rains,,"Parts of Gujarat, Saurashtra and Kutch",,,,,70,,,"9,053","About 70 persons died and 9,053 animals perished",IMD,
4513,UEI-IMD-FL-2015-0018,2015-04-03,2015-04-04,2.0,heavy rains,,Shimla,,,,,1,,,,1 woman died in Shimla due to landslide,IMD,
4514,UEI-IMD-FL-2015-0019,2015-06-20,2015-06-21,2.0,heavy rains,,Chamba,,,,,1,,,,1 woman died in Chamba Dist. due to cloud burst,IMD,
4515,UEI-IMD-FL-2015-0020,2015-07-10,2015-07-11,2.0,heavy rains,,"Hamirpur, Kangra, Kullu, Mandi, Shimla and Sirmaur",,,,,,,,,,IMD,
4516,UEI-IMD-FL-2015-0021,2015-07-16,2015-07-17,2.0,heavy rains,,"Hamirpur, Kangra, Shimla Sirmaur and Solan",,,,,3,,,,3 workers washed away due to cloud burst at Puncha Nallah in Kullu District,IMD,
4517,UEI-IMD-FL-2015-0022,2015-07-26,2015-07-26,1.0,heavy rains,,Shimla,,,,,3,,,,3 persons including 2 children died due to landslide,IMD,
4518,UEI-IMD-FL-2015-0023,2015-08-08,2015-08-12,5.0,heavy rains,,"Bilaspur, Chamba, Hamirpur, Kangra, Mandi, Shimla, Sirmaur, Una",,,,,6,,,,"i)3 persons died die to landslide.One man swept away in Swan river, Una District and 2 persosnd missing ii)Several cattle heads perished",IMD,
4519,UEI-IMD-FL-2015-0024,2015-08-19,2015-08-19,1.0,heavy rains,,Kullu,,,,,10,,,,10 persons died due to landslide,IMD,
4520,UEI-IMD-FL-2015-0025,2015-03-21,2015-03-21,1.0,heavy rains,,Pulwama,,,,,1,1,,,One peron died and one injured due to house collapsed by landslide,IMD,
4521,UEI-IMD-FL-2015-0026,2015-03-30,2015-03-30,1.0,heavy rains,,Budgam,,,,,16,,,,16 person died due to landslide,IMD,
4522,UEI-IMD-FL-2015-0027,2015-04-04,2015-04-04,1.0,heavy rains,,Jammu and Kashmir,,,,,24,,,,24 persons died due to landslide and landslips,IMD,
4523,UEI-IMD-FL-2015-0028,2015-07-06,2015-07-06,1.0,heavy rains,,Pulwama,,,,,1,,,,1 woman died,IMD,
4524,UEI-IMD-FL-2015-0029,2015-07-09,2015-07-16,8.0,heavy rains,,"Anantnag, Ganderbal",,,,,13,,,,11 persons died and 2 others missing,IMD,
4525,UEI-IMD-FL-2015-0030,2015-07-24,2015-07-24,1.0,heavy rains,,Jammu,,,,,3,,,,3 persons died,IMD,
4526,UEI-IMD-FL-2015-0031,2015-07-25,2015-07-31,7.0,heavy rains,,"Badgam, Ganderbal, Kishtwar and Ramban",,,,,4,19,,,4 persons died and 19 other injured near base camp of Amarnath yatra at Baltal,IMD,
4527,UEI-IMD-FL-2015-0032,2015-09-23,2015-09-23,1.0,heavy rains & flash flood,,"Anantnag, Kulgam",,,,,,,,,,IMD,
4528,UEI-IMD-FL-2015-0033,2015-03-06,2015-03-14,9.0,heavy rains,,"Ballari, Dakshina Kannada, Gadag, Hassan, Uttar Kannada",,,,,1,,,4,1 man died due to temple wall collapsed. 4 cattle heads perished,IMD,
4529,UEI-IMD-FL-2015-0034,2015-04-07,2015-04-12,6.0,heavy rains,,"Ballari, Bidar, Hassan, Kodagu, Raichur",,,,,4,1,,,4 persons died and 1 girl injured due to roof of house collapsed,IMD,
4530,UEI-IMD-FL-2015-0035,2015-04-22,2015-04-23,2.0,heavy rains,,"Bengaluru, Urban, Shimoga, Tumkur",,,,,1,4,,,1 person died due to wall collapsed in Bengaluru Urban and 4 persons injured in Shimoga District,IMD,
4531,UEI-IMD-FL-2015-0036,2015-05-04,2015-05-11,8.0,heavy rains,,"Raichur, Tumkur",,,,,2,1,,,2 persons died and 1 other injured due to wall collapse,IMD,
4532,UEI-IMD-FL-2015-0037,2015-05-27,2015-05-31,5.0,heavy rains,,"Bengaluru, Rural, Bengaluru Urban, Chitradurga, Hasan",,,,,1,4,,,1 person died and 4 other injured,IMD,
4533,UEI-IMD-FL-2015-0038,2015-06-20,2015-06-25,6.0,heavy rains and flood,,"Chickmangalur, Dakshina Kannada, Hassan, Kodagu, Shimoga",,,,,8,8,,,8 persons died and 8 persons injured,IMD,
4534,UEI-IMD-FL-2015-0039,2015-07-10,2015-07-20,11.0,heavy rains,,"Bellary, Dakshina Kannada, Udupi",,,,,10,,,,10 persons died,IMD,
4535,UEI-IMD-FL-2015-0040,2015-09-05,2015-09-07,3.0,heavy rains,,"Bellary, Bengaluru Urban, Chitradurga",,,,,5,1,,,5 persons died and 1 injured,IMD,
4536,UEI-IMD-FL-2015-0041,2015-09-29,2015-09-29,1.0,heavy rains,,Uttara Kannada,,,,,,,,,,IMD,
4537,UEI-IMD-FL-2015-0042,2015-10-01,2015-10-04,4.0,heavy rains,,"Bagalkot, Belgaum, Bellary, Chitradurga, Davangere, Dharwad, Gulbarga, Tumkur",,,,,4,,,,4 persons died,IMD,
4538,UEI-IMD-FL-2015-0043,2015-11-02,2015-11-02,1.0,heavy rains,,Chitradurga,,,,,,,,,,IMD,
4539,UEI-IMD-FL-2015-0044,2015-03-03,2015-03-09,7.0,heavy rains,,"Alappuzha, Ernakulam, Kottayam, Malappuram, Thrissur, Pathanathitta",,,,,,,,,,IMD,
4540,UEI-IMD-FL-2015-0045,2015-03-13,2015-03-17,5.0,heavy rains,,"Alappuzha, Kottayam, Thrissur, Thiruvananthapuram",,,,,,3,,,3 persons injured in Thiruvananthapuram,IMD,
4541,UEI-IMD-FL-2015-0046,2015-03-27,2015-03-31,5.0,heavy rains,,"Alappuzha, Pathanamthitta",,,,,,,,,,IMD,
4542,UEI-IMD-FL-2015-0047,2015-04-06,2015-04-10,5.0,heavy rains,,"Alappuzha, Ernakulam, Palakkad, Idukki, Kollam",,,,,1,,,,1 person injured,IMD,
4543,UEI-IMD-FL-2015-0048,2015-04-11,2015-04-16,6.0,heavy rains,,"Ernakulam, Idukki, Kollam, Kozhikode, Malappuram, Parthanamthitta, Thiruvananthapuram, Wayanad",,,,,5,,,,5 persons injured,IMD,
4544,UEI-IMD-FL-2015-0049,2015-04-19,2015-04-25,7.0,,,"Alappuzha, Idukki, Kasaragod, Kannur, Malappuram, Palakkad, Pathanamthitta, Thiruvananthapuram",,,,,1,13,,,"2 persons injured in Idukki District, 3 persons injured in Kannur District due to wall collapsed, 1 person injured in Malappuram district, 2 persons injured in Palakkad District, 1 person died and 5 persons seriously injured in Thiruvananthapuram District",IMD,
4545,UEI-IMD-FL-2015-0050,2015-04-26,2015-04-30,5.0,,,"Alappuzha, Ernakulam, Kannur, Kottayam, Malappuram, Pathanamthitta, Thiruvananthapuram, Wayanad",,,,,,2,,,"1 person injured in Kannur District, 1 person injured in Kottayam District, ",IMD,
4546,UEI-IMD-FL-2015-0051,2015-05-03,2015-05-05,3.0,heavy rains,,"Ernakulam, Idukki, Kannur, Palakkad, Thrissur, Thiruvananthapuram",,,,,,2,,,2 persons injured as uprooted tree fell over the car,IMD,
4547,UEI-IMD-FL-2015-0052,2015-05-07,2015-05-09,3.0,heavy rains,,"Kottayam, Palakkad, Thrissur",,,,,,1,,,1 person injured in Palakkad District,IMD,
4548,UEI-IMD-FL-2015-0053,2015-05-10,2015-05-14,5.0,heavy rains,,"Ernakulam, Idukkai, Kannur, Kasaragod, Kollam, Kozhikode, Mallapuram, Palakkad, Thrissur, Wayanad",,,,,,4,,,4 persons injured,IMD,
4549,UEI-IMD-FL-2015-0054,2015-05-15,2015-05-28,14.0,heavy rains,,"Kasaragod, Kollam, Thiruvananthapuram",,,,,5,15,,,"5 persosnd died in Pozhiyoor, Thiruvananthapuram District 15 persons injured in Thiruvananthapuram District",IMD,
4550,UEI-IMD-FL-2015-0055,2015-06-08,2015-06-16,9.0,,,"Alappuzha, Kannur, Kollam, Thrissur, Thiruvananthapuram",,,,,1,1,,,"1 person injured in Kollam District , 1 persosn died due to wall collapsed in Thrissur District",IMD,
4551,UEI-IMD-FL-2015-0056,2015-06-19,2015-06-29,11.0,heavy rains,,"Alappuzha, Ernakulam, Idukki, Kasaragod, Kottayam, Kozhokode, Palakkad, Pathanamthitta, Thrissur, Thiruvananthapuram, Wayanad",,,,,11,17,,,"1 person drowned, 1 person injured in Alappuzha DIstrict , 5 students died as huge uprooted tree fell on them and 8 others injured in another incident in Ernakulam district , 4 persons died in Idukki, District as uprooted trees fell on them , 3 people injured at Kasaragod District , 2 persons injured in Thrissur District , 2 persosn drowned and 2 other missing in Thiruvananthapura, District",IMD,
4552,UEI-IMD-FL-2015-0057,2015-07-18,2015-07-20,3.0,heavy rains,,Kannur,,,,,9,,,,9 persons died,IMD,
4553,UEI-IMD-FL-2015-0058,2015-08-12,2015-08-12,1.0,heavy rains,,Kannur,,,,,,,,,,IMD,
4554,UEI-IMD-FL-2015-0059,2015-09-05,2015-09-06,2.0,heavy rains,,"Pathanamthitta, Thiruvananthapuram",,,,,,,,"3,000","Around 3,000 hens perished in Thiruvananthapuram",IMD,
4555,UEI-IMD-FL-2015-0060,2015-09-27,2015-09-28,2.0,heavy rains,,"Kannur, Wayanad",,,,,,,,,,IMD,
4556,UEI-IMD-FL-2015-0061,2015-10-08,2015-10-09,2.0,heavy rains,,Thiruvananthapuram,,,,,,1,,,1 person injured,IMD,
4557,UEI-IMD-FL-2015-0062,2015-10-30,2015-10-31,2.0,heavy rains,,Thiruvananthapuram,,,,,,,,,More than 100 hens perished,IMD,
4558,UEI-IMD-FL-2015-0063,2015-11-01,2015-11-21,21.0,heavy rains,,"Ernakulam, Malappuram, Pathanamthitta, Thiruvananthapuram",,,,,2,,,,2 persons died,IMD,
4559,UEI-IMD-FL-2015-0064,2015-12-08,2015-12-19,12.0,heavy rains,,"Alappuzha, Thiruvananthapuram",,,,,,,,,,IMD,
4560,UEI-IMD-FL-2015-0065,2015-07-19,2015-07-21,3.0,heavy rains and flood,,"Betul, Burhanpur, Harda, Indore, Khandwa, Sehore, Ujjain, Vidisha",,,,,15,,,,15 persons died including 5 people swept away in flood water,IMD,
4561,UEI-IMD-FL-2015-0066,2015-08-13,2015-08-13,1.0,flood,,Betul,,,,,1,,,,1 woman swept away,IMD,
4562,UEI-IMD-FL-2015-0067,2015-06-07,2015-06-16,10.0,heavy rains,,"Aurangabad, Beed, Hingoli, Jalna, Latur, Nanded, Osmanabad, Parbhani",,,,,17,,,,17 persons died,IMD,
4563,UEI-IMD-FL-2015-0068,2015-06-23,2015-06-23,1.0,heavy rains,,"Pure, Nagpur",,,,,6,,,,"3 persosns died due to landslide on Pune express way , 3 persons died",IMD,
4564,UEI-IMD-FL-2015-0069,2015-07-20,2015-07-20,1.0,heavy rains,,Pune,,,,,2,3,,,2 persons died and 3 other injured due to landslide on car on Pune Express way,IMD,
4565,UEI-IMD-FL-2015-0070,2015-07-28,2015-07-28,1.0,heavy rains,,Mumbai,,,,,4,,,,4 persons died at Vakola Santacruz,IMD,
4566,UEI-IMD-FL-2015-0071,2015-07-29,2015-07-29,1.0,heavy rains,,"Mumbai,Mumbai Suburban, Thane",,,,,9,10,,,9 persons died and 10 injured,IMD,
4567,UEI-IMD-FL-2015-0072,2015-08-06,2015-08-14,9.0,heavy rains,,"Akola, Amravati, Chandrapur, Nagpur, Wardha",,,,,8,1,,,7 persons died and 1 cyclist swept away in Nagpur. 1 teenage injured due to wall collapsed i Chandrapur District,IMD,
4568,UEI-IMD-FL-2015-0073,2015-06-17,2015-06-17,1.0,heavy rains,,Parts of Meghalaya,,,,,5,,,,5 persons died,IMD,
4569,UEI-IMD-FL-2015-0074,2015-08-01,2015-08-01,1.0,heavy rains,,Keonjhar,,,,,1,,,,1 person died,IMD,
4570,UEI-IMD-FL-2015-0075,2015-08-02,2015-08-02,1.0,heavy rains,,"Angul, Keonjhar",,,,,5,,,,5 persons drowned,IMD,
4571,UEI-IMD-FL-2015-0076,2015-09-14,2015-09-16,3.0,heavy rains and flood,,"Koraput, Nabarangpur, Kalahandi, Kandhamal, Malkangiri",,,,,4,,,,4 persons died,IMD,
4572,UEI-IMD-FL-2015-0077,2015-09-01,2015-09-30,30.0,heavy rains,,"Amritsar, Bhatinda, Barmala, Firozpur, Fazilka, Jalandhar, Moga, Pathankot, Roopnagar, Sangrur, Sri Mukatsar Sahib, Taran-Taran",,,,,11,,,14,11 persons died and 14 cattle heads perished,IMD,
4573,UEI-IMD-FL-2015-0078,2015-03-14,2015-03-15,2.0,heavy rains,,26 districts of Rajasthan,,,,,15,,,"1,381","15 persons died adn 1,381 livestock perished",IMD,
4574,UEI-IMD-FL-2015-0079,2015-07-22,2015-07-31,10.0,heavy rains,,"Ajmer, Barmer, Bhilwara, Bikaner, Dholpur, Jalore, Jhalawar, Nagaur, Pali, Sirohi",,,,,20,,,50,20 persons died and 50 cattleheads perished,IMD,
4575,UEI-IMD-FL-2015-0080,2015-08-01,2015-08-05,5.0,heavy rains,,Parts of Rajasthan,,,,,41,,,,41 persons died,IMD,
4576,UEI-IMD-FL-2015-0081,2015-08-16,2015-08-16,1.0,heavy rains,,Pali,,,,,2,,,,2 persons died,IMD,
4577,UEI-IMD-FL-2015-0082,2015-07-01,2015-07-01,1.0,heavy rains,,Parts of Sikkim,,,,,18,,,,18 persons died due to landslide,IMD,
4578,UEI-IMD-FL-2015-0083,2015-07-05,2015-07-05,1.0,heavy rains,,Parts of Sikkim,,,,,41,,,,41 persons died due to landslide,IMD,
4579,UEI-IMD-FL-2015-0084,2015-04-12,2015-04-12,1.0,heavy rains,,Virudhnagar,,,,,,,,,,IMD,
4580,UEI-IMD-FL-2015-0085,2015-04-21,2015-04-21,1.0,heavy rains,,Thiruvarur,,,,,1,1,,,1 person died and 1 injured due to wall collapse,IMD,
4581,UEI-IMD-FL-2015-0086,2015-04-25,2015-04-25,1.0,heavy rains,,Vellore,,,,,3,,,,3 persons died,IMD,
4582,UEI-IMD-FL-2015-0087,2015-05-14,2015-05-14,1.0,heavy rains,,Coimbatore and Pudukkottai,,,,,3,,,,3 persons died due to house collapse,IMD,
4583,UEI-IMD-FL-2015-0088,2015-05-17,2015-05-19,3.0,heavy rains,,"Thiruvallur, Virudhnagar",,,,,11,,,,8 persons died and 3 children washed away,IMD,
4584,UEI-IMD-FL-2015-0089,2015-06-17,2015-06-17,1.0,heavy rains,,Chennai,,,,,1,,,,1 person died due to wall collapse,IMD,
4585,UEI-IMD-FL-2015-0090,2015-06-21,2015-06-21,1.0,heavy rains,,Nilgiris,,,,,1,,,,1 person died,IMD,
4586,UEI-IMD-FL-2015-0091,2015-07-17,2015-07-17,1.0,heavy rains,,Chennai,,,,,1,,,,1 person died due to wall collapse,IMD,
4587,UEI-IMD-FL-2015-0092,2015-11-09,2015-11-09,1.0,heavy rains,,Most parts of Tamil Nadu,,,,,13,,,,13 persons died in different incidents,IMD,
4588,UEI-IMD-FL-2015-0093,2015-11-11,2015-11-13,3.0,heavy rains,,"Chennai, Cuddalore, Dharampuri, Reode, Nilgiris, Thiruvallur, Toothukudi, Villupuram",,,,,25,,,,25 persons died in different incidences,IMD,
4589,UEI-IMD-FL-2015-0094,2015-11-18,2015-11-22,5.0,heavy rains,,"Chennai, Cuddalore, Kanchipuram, Kanyakumari, Krishnagiri, Nagapattinam, Pudukottai, Tiruneveli, Tiruvannamalai, Thiruvarur, Toothukudi, Vilupuram",,,,,47,,,240,"Total 47 persons died Chennai - 7, Cuddalore-16, Kanchipuram-4, Kanyakumari-2, Krishnagiri-2, Nagapattinam-3, Pudukottai-1, Tiruneveli-1, Tiruvannamalai-2, Thiruvarur-1, Toothukudi-1, Villupuram-7 & 240 cattle heads perished",IMD,
4590,UEI-IMD-FL-2015-0095,2015-11-23,2015-11-23,1.0,heavy rains,,Most parts of Tamil Nadu,,,,,50,,,,50 persons died,IMD,
4591,UEI-IMD-FL-2015-0096,2015-11-28,2015-11-30,3.0,heavy rains,,"Chennai, Villupuram",,,,,32,,,,32 persons died,IMD,
4592,UEI-IMD-FL-2015-0097,2015-12-01,2015-12-03,3.0,heavy rains,,Most parts of Tamil Nadu,,,,,17,,,,17 persons died,IMD,
4593,UEI-IMD-FL-2015-0098,2015-12-08,2015-12-11,4.0,heavy rains,,Most parts of Tamil Nadu,,,,,30,,,"1,210","30 persons died, 1210 cattle heads perished",IMD,
4594,UEI-IMD-FL-2015-0099,2015-09-06,2015-09-12,7.0,heavy rains,,"Adilabad, Karimnagar, Khammam, Mahbubnagar, Medak, Nalgonda, Nizamabad, Rangareddy and Warangal",,,,,5,,,91,5 persons died and 91 cattleheads perished,IMD,
4595,UEI-IMD-FL-2015-0100,2015-04-04,2015-04-04,1.0,heavy rains,,"Barabanki, Mainpuri, Sitapur",,,,,12,,,,12 persons died,IMD,
4596,UEI-IMD-FL-2015-0101,2015-07-11,2015-07-12,2.0,heavy rains,,"Bareilly, Budaunm Bulandshahar, Etah, Etawah, Farrukhabad, Hamirpur, Sitapur, Shahjahanpur, Unnao (U.P.)",,,,,15,,,,15 persons died,IMD,
